psf_inst_mag_sig filterid mjd_obs ucalmag
0.00470872999999994 g 55795.3356797203 16.7112383842468
0.00484419000000003 g 55795.3462396301 16.7468581199646
0.00658317000000008 g 56151.3892013939 17.2426943778992
0.00542003000000002 g 56151.4010627284 16.9537405967712
0.0056171599999999 r 55422.5042546428 16.9693298339844
0.00473130999999993 r 55794.3262072113 16.7832593917847
0.00456929000000006 r 55795.4244784002 16.7197408676147
0.00451958999999991 r 55795.4492594266 16.7622089385986
0.0059516799999999 r 56151.3681860161 17.0814990997314
0.0054980899999999 r 56151.3786419258 17.0643730163574
0.00486184999999995 i 55794.3741826103 16.7278656959534
0.00507174999999993 i 56144.3657831378 16.7528882026672
0.00558615000000007 i 56144.376746423 16.7550845146179
0.0068044599999999 z 55333.6109692296 16.513956785202
0.00684006999999998 z 55333.6174219968 16.5039746761322
0.00748498000000009 z 55863.2123233211 16.6487805843353
0.00779820000000009 z 55863.2231443244 16.6478765010834
0.00701555999999992 z 56067.5778225339 16.6948325634003
0.00727195999999997 z 56067.5897247015 16.6873795986176
0.0134053000000001 y 55342.5800788742 16.3925950527191
0.0124519999999999 y 55342.5927769677 16.414802312851
0.0165732999999999 y 55699.5623441128 16.6845948696136
0.0163260999999999 y 55699.5731366688 16.7143523693085
0.0124419 y 55846.2542541489 16.5899064540863
0.0136447 y 55846.2651515384 16.635650396347
