psf_inst_mag_sig filterid mjd_obs ucalmag
0.00545488000000005 g 55416.4627300841 17.0052332878113
0.00546726000000008 g 55416.474106595 17.006938457489
0.00524118000000007 g 55803.3608401384 16.8639321327209
0.00438942000000009 g 56160.459784823 16.5905814170837
0.0044995699999999 g 56160.4707841588 16.6299586296082
0.00373583000000011 r 55411.5221484867 16.2838401794434
0.00429418000000004 r 55440.4433346007 16.575267791748
0.00435260999999998 r 55440.4543763675 16.5871734619141
0.00411936000000002 r 55803.3735658447 16.5432510375977
0.00408805000000001 r 55803.3846492823 16.5655202865601
0.0043145 r 56146.3547580679 16.6042613983154
0.00407347999999996 r 56160.4821842341 16.38303565979
0.00424570999999996 r 56160.4926684666 16.4022121429443
0.00400147999999989 i 55409.4561491142 16.4652256965637
0.00384534999999997 i 55440.4185682236 16.4219880104065
0.00385627999999993 i 55440.4302632903 16.4278655052185
0.00426235000000008 i 56146.4761928399 16.6013932228088
0.00418758999999991 i 56166.343882353 16.4214291572571
0.00436784000000001 i 56166.3555187662 16.4078764915466
0.0080568299999999 z 56081.5763836251 16.5373332500458
0.00788362000000009 z 56081.5881083616 16.5482842922211
0.0157423000000001 y 55344.6170680242 16.4740970134735
0.0163841 y 55344.6220011833 16.4386880397797
0.013536 y 55699.5706803184 16.4186818599701
0.0132235999999999 y 55699.5814374974 16.452713727951
0.0114331999999999 y 56064.6163115614 16.2247426509857
0.0129501000000001 y 56064.6253883201 16.2510850429535
