psf_inst_mag_sig filterid mjd_obs ucalmag
0.0389472 g 55427.4841546328 19.4842066764832
0.0399027999999999 g 56154.5370938765 19.9318690299988
0.0219838000000001 r 55098.3205678999 19.5698156356812
0.0185135999999999 r 55098.3281977462 19.2820224761963
0.0212186999999999 r 55102.2875037865 18.8406133651733
0.0187287 r 55102.2950255349 18.7825002670288
0.0303899999999999 r 55427.4494677987 19.2472324371338
0.0237822999999999 r 55427.4610625844 19.3230867385864
0.0290531999999999 r 55799.3754868374 19.6721420288086
0.0185465 r 55803.3784108461 19.0791702270508
0.0162346 r 55803.3895139355 18.9010801315308
0.0244198 r 56149.5295879096 19.6101484298706
0.0241343999999999 r 56149.5400581388 19.6038208007812
0.0349136000000001 i 55082.3262323836 19.3817291259766
0.0354189 i 55082.3365516286 19.3913497924805
0.0235255000000001 i 55427.4244038243 19.1928753852844
0.030546 i 55455.2940093959 19.6085333824158
0.03121 i 55455.305663005 19.6350655555725
0.0233559999999999 i 55809.3329435629 19.3508582115173
0.0267929 i 55809.3449856066 19.5014491081238
0.0263728999999999 i 56148.5065873284 19.4703421592712
0.0592682 z 55521.192669934 19.117607831955
0.0585518 z 55521.203496309 19.2182223796844
0.0361762000000001 z 55727.6126131625 18.9848649501801
0.0391058 z 55727.6195810465 18.9338071346283
0.059172 z 56084.5889551435 19.3857753276825
0.0499471 z 56084.600660684 19.2661778926849
0.102654 y 55347.6006803616 19.0491335391998
0.141415 y 55568.2176146262 19.1162040233612
0.167818 y 55875.1947568835 19.5427334308624
