psf_inst_mag_sig filterid mjd_obs ucalmag
0.00869081000000005 g 55441.4072334529 17.9339051246643
0.00851054000000007 g 55795.3375845958 17.8126444816589
0.00889895000000007 g 55795.3481477896 17.8448061943054
0.00716881000000003 r 55794.3164186985 17.6044912338257
0.00688730000000004 r 55794.3182583604 17.607593536377
0.00704160999999992 r 55794.3274159971 17.59485912323
0.00691493999999993 r 55794.3292210734 17.598539352417
0.0075556699999999 r 55795.4263187302 17.6250791549683
0.00776291000000007 r 55795.451072875 17.6249723434448
0.00766387999999996 r 56160.4890577801 17.6046552658081
0.00796068000000005 r 56160.499524395 17.6168794631958
0.00663119999999995 i 55409.4891431848 17.5221476554871
0.00672092999999996 i 55409.5013063727 17.5144629478455
0.00677619000000007 i 55794.3634078428 17.510244846344
0.00666604000000004 i 55794.3653984253 17.4887623786926
0.00687261000000006 i 55794.3775072023 17.4993758201599
0.00612320999999993 i 56146.4727757359 17.1967282295227
0.00621015999999996 i 56146.483520025 17.2140727043152
0.0136248000000001 z 55863.213297578 17.531182050705
0.0137684 z 55863.2241215661 17.5193173885345
0.0237672 y 55342.5805790531 17.1461360454559
0.0277578999999999 y 55699.5662673558 17.4378869533539
0.0267341999999999 y 55699.5760715095 17.4264180660248
0.0283262 y 55699.5770392432 17.4229390621185
