psf_inst_mag_sig filterid mjd_obs ucalmag
0.00304590000000005 g 55391.4240680197 15.8388314247131
0.00294065999999993 g 55391.4359229463 15.758912563324
0.00317594999999993 g 56151.389929615 15.9277873039246
0.00317184000000004 g 56151.3925860259 15.9005465507507
0.00309490000000001 g 56151.4017918472 15.9151511192322
0.00289603999999999 g 56160.3568800601 15.6935286521912
0.00290981000000001 g 56160.3682758155 15.7033467292786
0.00223287000000005 r 55794.3127762936 15.1618795394897
0.00223262999999996 r 55794.3237845935 15.1844882965088
0.0025689900000001 r 55795.4226764539 15.5350532531738
0.00263948999999997 r 55795.4474193918 15.5748462677002
0.00206000999999989 r 55858.2168995164 15.0906381607056
0.00204763000000008 r 55858.2282512718 15.0804147720337
0.0024364400000001 r 56151.3687913585 15.5471439361572
0.00244234999999993 r 56151.3792450809 15.5699157714844
0.00204866000000004 i 55442.2594310627 15.1050848960876
0.0019757600000001 i 55848.2836141345 15.1025700569153
0.00207949000000007 i 56144.3665709249 15.1165328025818
0.00350001999999994 z 55332.6158958077 15.3253552913666
0.00367914999999996 z 55332.6209378527 15.3326346874237
0.00354203999999991 z 55863.2064555345 15.2923562526703
0.00355207999999996 z 55863.2173089658 15.2781970500946
0.00330402000000007 z 56067.5784441653 15.3172872066498
0.00332752999999997 z 56067.5903578846 15.321968793869
0.0066445100000001 y 55342.5726295928 15.3581340312958
0.00676209999999999 y 55342.5852577404 15.3458907604218
0.00603148000000009 y 55846.24838074 15.342967748642
