psf_inst_mag_sig filterid mjd_obs ucalmag
0.00311912000000003 g 55414.5015069066 15.8973479270935
0.00312825000000005 g 55414.5126603265 15.8925471305847
0.00213657 g 55795.3369534473 15.1818671226501
0.00218531999999994 g 55795.3475078488 15.2366938591003
0.00307915000000003 g 56149.4074533084 15.7404627799988
0.00218999999999991 g 56160.4565020911 15.1331858634949
0.00194498999999992 g 56160.4674998814 14.8703064918518
0.00258702 r 55413.50924472 15.5957584381104
0.0026219999999999 r 55413.5201695812 15.6218700408936
0.00233692000000008 r 55440.4345119177 15.3344106674194
0.00254471000000001 r 56146.3517419161 15.4686155319214
0.00257130000000005 r 56146.3614084349 15.478630065918
0.00261532000000009 i 55409.5005071418 15.6239399909973
0.00216196999999996 i 55441.4295246066 15.2105965614319
0.00212813999999995 i 55794.3634078428 15.2078146934509
0.0024826 i 56146.483520025 15.4847512245178
0.00242034000000002 i 56166.3362838882 15.3777623176575
0.00248508000000003 i 56166.347982149 15.3572030067444
0.00384004000000004 z 55863.2128105671 15.4313132762909
0.00388958000000006 z 55863.2236321638 15.4578177928925
0.00570233000000009 y 55342.5805790531 15.1837918758392
0.00565963000000003 y 55342.5932757333 15.2123420238495
0.00621910999999997 y 55699.5653042562 15.2391383647919
0.00630566999999993 y 55699.5760715095 15.2528560161591
0.00630591000000003 y 55846.2547461335 15.3956887722015
0.00652947999999998 y 55846.2656370286 15.4287927150726
