psf_inst_mag_sig filterid mjd_obs ucalmag
0.00370160000000008 g 55853.3372526382 16.1723351478577
0.00362354999999992 g 55853.3497206355 16.1487050056458
0.00415660999999989 g 55859.3190844975 16.568615436554
0.00424968999999997 g 55859.3313701311 16.5965723991394
0.00326438000000007 g 56206.3359452579 16.0567736625671
0.00316918999999993 r 55102.4665076844 16.2927303314209
0.00317411999999995 r 55102.4760957509 16.2920808792114
0.00277758000000006 r 55104.4333440323 15.9084634780884
0.00272855999999999 r 55104.4437363589 15.9028577804565
0.00328237999999992 r 55479.3911639118 16.0701055526733
0.00323373999999998 r 55479.4030911476 16.0769186019897
0.00324768000000009 r 55853.3629892557 15.9650030136108
0.00318262999999996 r 55853.3746639136 15.9454689025879
0.00364959999999992 i 55174.2374905291 15.9531524181366
0.0031568099999999 i 55452.4632997527 15.9875302314758
0.00306779000000001 i 55452.474897386 15.9321866035461
0.00305479999999991 i 55850.4391329634 15.938355922699
0.00306790999999995 i 55850.4520770624 15.9266285896301
0.00341681999999999 i 56205.4646982443 16.1340661048889
0.00531191000000009 z 55501.2261825102 15.9609286785126
0.0049988700000001 z 55501.2384082592 15.9690797328949
0.00551184000000005 z 55555.3146501258 15.985732793808
0.00539657999999998 z 56141.5371312335 16.0395972728729
0.00843835999999998 y 55757.5945416633 16.0113704204559
0.00830111000000011 y 55757.6057216375 16.0014197826385
0.00971637000000003 y 56141.5133206524 15.9978702068329
0.00984862000000009 y 56141.5246706357 16.0103032588959
