psf_inst_mag_sig filterid mjd_obs ucalmag
0.00512202999999989 g 55427.5053308495 16.724244594574
0.00489425999999993 g 55427.5165168974 16.6520609855652
0.00549921999999992 g 55799.3535808395 16.7831454277039
0.00552570999999991 g 55799.3637249099 16.8164677619934
0.00459013999999991 g 55803.3652847189 16.6929707527161
0.00529592999999995 g 56160.4623240526 16.8811430931091
0.0052479700000001 g 56160.473353301 16.8558897972107
0.0034839499999999 r 55098.3189007189 16.6263418197632
0.00345118000000011 r 55098.3265216914 16.625057220459
0.00429952999999994 r 55102.2840346611 16.6598768234253
0.00434947999999991 r 55102.2858434655 16.6534519195557
0.00425355000000005 r 55102.2933623111 16.664626121521
0.00452743999999994 r 55427.4616668513 16.6463756561279
0.00459787 r 55799.3754868374 16.6372585296631
0.00454858999999996 r 55799.3851743619 16.6358470916748
0.00368974 r 55803.377805274 16.4417734146118
0.00350745000000008 r 55803.3888990418 16.3522491455078
0.0039127000000001 r 56146.3680007332 16.3117685317993
0.00440770000000001 r 56160.495198253 16.5934162139893
0.00428856999999994 i 55082.3292990843 16.5614938735962
0.00412667999999994 i 55082.3395871372 16.5873527526855
0.00369661999999993 i 55426.3730497239 16.3000988960266
0.00372675 i 55426.3848595932 16.3127884864807
0.00393942000000003 i 55808.3555910596 16.4506440162659
0.00401768000000002 i 55808.3570075044 16.4412121772766
0.00392126999999998 i 55808.3665050095 16.4672665596008
0.0040548600000001 i 55808.3679246378 16.4537816047668
0.00417147999999989 i 55809.3322876035 16.5974793434143
0.0041722099999999 i 55809.3443257151 16.5940299034119
0.00412878000000005 i 56166.3412468714 16.3443837165833
0.0042390699999999 i 56166.3528882149 16.3497920036316
0.00585491999999999 z 55371.5136475456 16.3266112804413
0.00626375000000001 z 55371.5282074572 16.3531510829926
0.00791421000000003 z 55521.1916522412 16.44961810112
0.00736008999999993 z 55521.2024199235 16.4537389278412
0.00698475999999992 z 55727.6116394699 16.5819222927094
0.00729485000000007 z 55727.6126131625 16.5531861782074
0.00720090999999989 z 55727.6186040458 16.5715129375458
0.00737436000000002 z 55727.6195810465 16.5775344371796
0.00656625000000011 z 56084.5867492192 16.3377187252045
0.00640028000000004 z 56084.5984674049 16.3340985774994
0.0123978 y 55727.5822562325 16.5466668605804
0.0124711 y 55727.5832239644 16.5234315395355
0.0122713000000001 y 55727.5876340737 16.5480983257294
0.0125588999999999 y 55727.5886048241 16.5244109630585
