psf_inst_mag_sig filterid mjd_obs ucalmag
0.00482213999999992 g 55414.5034382139 16.754328250885
0.00490541000000011 g 55414.5146055314 16.7695994377136
0.00459604999999996 g 56160.4590463744 16.6861968040466
0.00483265999999993 g 56160.470034992 16.74858045578
0.00520721000000002 r 55413.5110937701 16.9915075302124
0.00526370999999992 r 55413.5219791713 16.9857587814331
0.00463620999999992 r 55440.4394483444 16.7384271621704
0.00467935999999991 r 55440.450721331 16.7343616485596
0.00554089999999996 r 55795.4269245743 17.0268507003784
0.00470730999999991 r 55795.4516730206 16.7187051773071
0.00432283 r 56160.4815838793 16.6167936325073
0.00443006000000001 r 56160.4920696742 16.6466989517212
0.00495529000000006 i 55441.4342653732 16.8911557197571
0.00521777000000001 i 55441.4456314604 16.925922870636
0.00437135999999994 i 55794.3667434868 16.6909470558167
0.00447401000000003 i 55794.3788281614 16.7016348838806
0.00479873000000008 i 56146.4741070779 16.822986125946
0.00484959000000007 i 56146.4848439045 16.8527970314026
0.00501050000000003 i 56166.3446425796 16.6150717735291
0.00519143 i 56166.3562725927 16.6528630256653
0.00811428000000003 z 55371.5079354737 16.8557431697845
0.00826189999999993 z 55371.5189118149 16.8778007030487
0.00844375000000008 z 55504.2028414994 16.8921897411346
0.00771718999999993 z 56081.5723371835 16.6138112545013
0.00785090999999993 z 56081.5840728915 16.6119964122772
0.0171067 y 55699.5701888343 16.8438889980316
0.0159145000000001 y 55699.5809511688 16.8470265865326
