psf_inst_mag_sig filterid mjd_obs ucalmag
0.0204654 g 55799.3523055893 19.2370781898499
0.0191546 g 55799.3624571628 19.2091937065125
0.0170729000000001 g 55803.3530569654 18.9865546226501
0.017641 g 55803.3646547088 19.0291657447815
0.019938 r 55102.2840346611 18.8100824356079
0.0219119999999999 r 55102.2858434655 18.877251625061
0.0207062 r 55102.2933623111 18.8534812927246
0.0165761 r 55799.3742837804 18.8402910232544
0.014057 r 55799.383964141 18.6256294250488
0.0142762999999999 r 55803.3772044514 18.768045425415
0.0123002999999999 i 55082.3292990843 18.1490516662598
0.00975461000000011 i 55082.3395871372 17.9590272903442
0.0105222 i 55426.3730497239 18.1765875816345
0.0095356499999999 i 55426.3848595932 17.9669184684753
0.0154080999999999 i 55455.2946747338 18.7889695167542
0.0159397999999999 i 55455.3063253993 18.8268666267395
0.0106162999999999 i 55808.3555910596 18.1989006996155
0.0105447999999999 i 55808.3665050095 18.249035358429
0.0114622 i 55809.3316313042 18.3419280052185
0.0140882 i 56146.4801411303 18.6512112617493
0.0142005999999999 i 56146.4908773908 18.6574711799622
0.0136797 i 56166.3412468714 18.3193726539612
0.0119076 i 56166.3528882149 18.048840045929
0.0263304 z 55371.5136475456 18.7026488780975
0.0318305000000001 z 55371.5282074572 18.732236623764
0.0413831 z 55521.2024199235 18.6468827724457
0.0988901 y 55568.2053674726 18.5987613201141
0.0467066 y 55727.5822562325 18.4101207256317
0.0456964 y 55727.5876340737 18.3891274929047
0.0656398 y 55847.2812014907 18.5375230312347
0.0611037999999999 y 55847.2816903532 18.3976266384125
0.0642647999999999 y 55847.2926009811 18.4332234859467
