psf_inst_mag_sig filterid mjd_obs ucalmag
0.00204878999999991 g 55414.5146055314 14.9821982383728
0.00223237999999992 g 55795.3382337337 15.1088328361511
0.00206064000000006 g 56149.3974861424 14.9834418296814
0.00183014999999997 r 55413.5219791713 14.8214654922485
0.00186394999999995 r 55440.4394483444 14.826358795166
0.00186079000000006 r 55440.450721331 14.816780090332
0.0014811400000001 r 55794.330434755 14.2595834732056
0.00195630000000002 r 55795.4516730206 14.9601058959961
0.00196321999999993 r 56146.3529507852 14.8896760940552
0.00191527000000002 r 56146.3626007289 14.8587789535522
0.00137695999999998 r 56160.4884570466 14.1180047988892
0.00137001000000003 r 56160.4989247354 14.1480779647827
0.00147597999999993 i 55794.3667434868 14.3722252845764
0.00145141999999998 i 55794.3788281614 14.3898329734802
0.00215388999999999 z 55333.6120407196 14.3050696849823
0.00220645000000008 z 55333.6185159702 14.2979342937469
0.00271899999999992 z 55504.2028414994 14.826269865036
0.00293868999999991 z 56081.5723371835 14.9149005413055
0.00287199999999999 z 56081.5840728915 14.8793456554413
0.00403865000000003 y 55342.5825545141 14.4907681941986
0.00405498000000004 y 55342.5950879395 14.5371367931366
0.00424840000000004 y 55344.6144971358 14.6600749492645
0.00474098000000001 y 55699.5701888343 14.764541387558
0.00471894000000006 y 55699.5809511688 14.7976243495941
0.00359639999999994 y 55847.2732500949 14.301744222641
0.00374610000000009 y 55847.2842197595 14.321760892868
0.00398067999999996 y 56064.612403809 14.5374810695648
0.0038541700000001 y 56064.6214801675 14.4344260692596
