psf_inst_mag_sig filterid mjd_obs ucalmag
0.00467386000000003 g 55479.4118601176 16.5666899681091
0.00459501000000007 g 55863.3846958415 16.5802655220032
0.00458953000000006 g 55863.3963180626 16.5540843009949
0.00429846999999994 g 56214.473692062 16.6087698936462
0.00416573999999992 g 56214.4867735384 16.6015734672546
0.00348382000000003 r 55481.4334721936 16.124737739563
0.00331013999999996 r 55481.4446231001 15.9836759567261
0.00365594999999996 r 55535.2787700508 16.2318964004517
0.00417204999999998 r 55863.3607681967 16.4126739501953
0.00420393000000008 r 55863.3717824497 16.3935289382935
0.0035326200000001 r 56206.527973449 16.1440477371216
0.00335412999999996 i 55484.4096422162 16.1182961463928
0.0032443499999999 i 55484.420436108 16.0624165534973
0.00403006000000006 i 55851.5054266149 16.3021740913391
0.00387588000000005 i 55851.5175420139 16.2632737159729
0.00346401000000007 i 56224.341769243 16.0272889137268
0.00566979000000001 z 55800.6222398048 16.0616824626923
0.00536332000000006 z 55800.6237565241 16.0625398159027
0.00529289999999993 z 55800.62782251 16.0676486492157
0.0061872999999999 z 55912.2080502682 16.2718513011932
0.00640953 z 55912.2197399078 16.279265165329
0.00586682000000005 z 56143.587042732 16.2260282039642
0.00574494999999997 z 56143.5976052694 16.2369525432587
0.00814920000000008 y 55416.6162304166 15.8617742061615
0.00846086000000001 y 55416.6269543129 15.8463399410248
0.00963004999999995 y 55788.5519609465 15.9966514110565
0.00907981999999996 y 55788.5625796641 15.9644887447357
0.00939501999999992 y 55933.2761939225 15.98610663414
0.00954980999999999 y 55933.2820642516 16.0314013957977
0.0104369 y 56143.6224724417 16.2850835323334
