psf_inst_mag_sig filterid mjd_obs ucalmag
0.00323787999999992 g 55427.5053308495 15.9853081703186
0.00290795999999993 g 55427.5165168974 15.7527527809143
0.00380669 g 55799.3523055893 16.2481942176819
0.00370479999999995 g 55799.3624571628 16.2059206962585
0.00253613999999991 g 55803.3530569654 15.452027797699
0.00363168000000003 g 56149.4028346771 16.1263375282288
0.00350582999999993 g 56149.4135195128 16.0585608482361
0.00248836000000008 g 56160.4616878052 15.502357006073
0.00254902999999995 g 56160.4727186283 15.5438952445984
0.00308215000000001 r 55427.4500726593 15.8392715454102
0.00295592 r 55427.4616668513 15.8589878082275
0.00293396000000001 r 55799.3742837804 15.8120050430298
0.00249698000000009 r 55799.383964141 15.4783191680908
0.00313830000000004 r 56146.3583685923 15.8537178039551
0.00317484999999995 r 56146.3680007332 15.8725833892822
0.00239105999999989 i 55426.3730497239 15.7295498847961
0.00238052999999994 i 55455.2946747338 15.4660315513611
0.00222571999999999 i 55455.3063253993 15.3319277763367
0.00205976000000008 i 55808.3555910596 15.1015877723694
0.00214208999999999 i 55808.3665050095 15.1613183021545
0.00200087999999998 i 55809.3303150036 15.0295596122742
0.00197781000000008 i 55809.3316313042 15.0258173942566
0.00206068999999998 i 55809.3423380825 15.0905184745789
0.0020335600000001 i 55809.3436682764 15.0921702384949
0.00230469000000011 i 56146.4801411303 15.318368434906
0.00229096000000006 i 56146.4908773908 15.292811870575
0.00329117000000001 z 55371.5136475456 15.3912169933319
0.00334838000000004 z 55371.5282074572 15.3434579372406
0.00524783000000006 z 55521.1916522412 15.8061864376068
0.00512478000000005 z 55521.2024199235 15.7961671352386
0.00384607000000003 z 56084.5867492192 15.3949420452118
0.00382269000000002 z 56084.5984674049 15.3984401226044
0.00964406000000007 y 55568.2053674726 15.7217843532562
0.00595605999999993 y 55727.5822562325 15.3013141155243
0.00602133999999999 y 55727.5876340737 15.3374421596527
0.00785295999999991 y 55847.2812014907 15.7258222103119
0.00821541000000003 y 55847.2921159189 15.7497451305389
