psf_inst_mag_sig filterid mjd_obs ucalmag
0.124036 g 55476.5132283503 20.901885509491
0.0872702999999999 g 55500.3215699233 21.2646822929382
0.0552826 g 55859.3230032241 20.7990503311157
0.0643619 g 55859.3352909214 21.014232635498
0.0794939000000001 r 55103.4696886237 20.8368473052979
0.114891 r 55103.4787271055 20.9816026687622
0.103191 r 55467.4673486816 20.8127365112305
0.0973018999999999 r 55467.4692673916 20.8001656532288
0.0984784000000001 r 56207.5031620967 20.8932867050171
0.0902201 r 56207.5147602154 20.8501663208008
0.119971 i 55466.4327588895 20.8199782371521
0.124927 i 55466.4334171839 20.7868185043335
0.10159 i 55466.4440632835 20.6831336021423
0.101713 i 55850.4473320971 20.9654994010925
0.107549 i 55850.4602241778 21.0157318115234
0.112717 i 56207.5293341684 20.9680171012878
0.102443 i 56207.5420809755 20.7774677276611
0.16469 z 55412.6325068358 20.0889246463776
0.159537 z 55413.5714635156 20.7424862384796
