psf_inst_mag_sig filterid mjd_obs ucalmag
0.00288311999999991 g 55414.5034382139 15.7358613014221
0.00293294999999993 g 55414.5146055314 15.7692675590515
0.00279991000000002 g 55441.409992252 15.6327023506165
0.00284002000000005 g 55441.4219893264 15.6818709373474
0.0024484199999999 g 55795.3394968488 15.3565421104431
0.00243338000000004 g 56149.3981175604 15.3531317710876
0.00259315999999998 g 56160.4590463744 15.4308943748474
0.00260714000000006 g 56160.470034992 15.4838147163391
0.00255691000000002 r 55413.5110937701 15.595908164978
0.00259853999999993 r 55413.5219791713 15.6220273971558
0.00258208999999998 r 55440.4394483444 15.5735340118408
0.00264361999999996 r 55440.450721331 15.6141662597656
0.00260330000000009 r 56160.4815838793 15.505518913269
0.00266448999999991 r 56160.4920696742 15.5400085449219
0.00264302000000005 i 55441.4342653732 15.6466784477234
0.00269271000000004 i 55441.4456314604 15.6789774894714
0.00234572000000011 i 55794.3667434868 15.4444727897644
0.00241811999999997 i 55794.3788281614 15.480532169342
0.00422688999999998 z 55371.5079354737 15.6652009487152
0.00404772999999992 z 55371.5189118149 15.5884578227997
0.00450130999999998 z 55504.2028414994 15.7361991405487
0.00400544000000003 z 56081.5729514454 15.4677445888519
0.00402795999999994 z 56081.5846715547 15.4989840984344
0.00807475999999996 y 54993.5652069971 15.6022803783417
0.00721510999999997 y 55699.5701888343 15.4904010295868
0.00679645999999989 y 55699.5809511688 15.4651610851288
0.0068826500000001 y 55847.27569601 15.512681722641
0.00875369999999998 y 55847.2866583322 15.5373342037201
0.00774119999999989 y 56064.612403809 15.7578513622284
0.00752821000000004 y 56064.6128887841 15.7278220653534
0.00800800000000002 y 56064.6214801675 15.7323234081268
0.00775232999999997 y 56064.6219682279 15.6721694469452
