psf_inst_mag_sig filterid mjd_obs ucalmag
0.0490330999999999 g 55427.5053308495 19.5824007987976
0.0477916 g 55427.5165168974 19.6407313346863
0.0295363 g 55803.3530569654 19.7426419258118
0.0302642 g 55803.3646547088 19.7601552009583
0.0268060999999999 g 56149.4028346771 19.7711615562439
0.0285725000000001 g 56149.4135195128 19.8702416419983
0.0263552 g 56160.4623240526 19.6614785194397
0.0226770999999999 g 56160.473353301 19.4188933372498
0.0299445 r 55427.4500726593 19.2292385101318
0.0227710999999999 r 55427.4616668513 19.2714920043945
0.0177160999999999 r 55799.3742837804 19.0037498474121
0.0194753999999999 r 55799.383964141 19.0856666564941
0.0229813000000001 r 55803.3772044514 19.4471769332886
0.0224915999999999 r 55803.388301128 19.4151287078857
0.0298299 r 56146.3583685923 19.5532741546631
0.0294939000000001 r 56146.3680007332 19.5793724060059
0.0215433 i 55808.3555910596 19.1432566642761
0.0219298000000001 i 55809.3316313042 19.3645987510681
0.0232406000000001 i 55809.3436682764 19.3590846061707
0.0248572 i 56146.4801411303 19.3905291557312
0.0237295 i 56146.4908773908 19.3929295539856
0.0329368999999999 i 56166.3412468714 19.4081435203552
0.0387124000000001 i 56166.3528882149 19.4707531929016
0.0598151 z 55521.2024199235 19.2495362758636
0.0368086000000001 z 55727.6116394699 19.0322396755219
0.0471486999999999 z 55727.6186040458 19.1865975856781
0.0864275000000001 y 55727.5822562325 19.0634868144989
0.0920707999999999 y 55727.5876340737 19.148933172226
0.147319 y 55847.2921159189 19.2077066898346
