psf_inst_mag_sig filterid mjd_obs ucalmag
0.00918733999999999 g 55799.3561128116 17.846935749054
0.00861924000000003 g 55803.3568748938 17.8109955787659
0.00855151999999992 g 55803.3684532316 17.798406124115
0.00617555999999997 r 55098.3230825155 17.6659212112427
0.00639246999999998 r 55098.3306977073 17.670392036438
0.00715324000000006 r 55102.290006774 17.474419593811
0.00701276000000006 r 55102.297516324 17.4919843673706
0.00832055000000009 r 55799.37789005 17.6497173309326
0.00755887 r 55799.3875832408 17.6098499298096
0.00694594999999998 r 55803.3808174793 17.534423828125
0.00716574999999997 r 55803.3919195048 17.5463705062866
0.00735113999999992 r 56149.5319739453 17.545825958252
0.00720088000000008 r 56149.5424473005 17.5298948287964
0.00685804999999995 i 55427.4287279164 17.4866213798523
0.00632725999999995 i 55455.3002973644 17.3142743110657
0.00664259999999994 i 55455.311655337 17.3790030479431
0.00660699000000009 i 55808.3596418804 17.3435034751892
0.00670412999999992 i 55808.370558991 17.3759951591492
0.00677812000000011 i 55809.3356003557 17.4302229881287
0.0067914 i 55809.3476374362 17.455747127533
0.00623086000000006 i 56148.5094630923 17.2664656639099
0.00620679000000002 i 56148.521887079 17.2935652732849
0.0136468999999999 z 55521.198794201 17.2143104076385
0.0107754 z 55521.2097031417 16.9775359630585
0.00806160999999994 z 55875.2045227936 16.7777783870697
0.0085832400000001 z 55875.2097694751 16.8180415630341
0.0265473000000001 y 55347.6057952149 17.476096868515
0.024106 y 55347.610428995 17.4436891078949
0.0158685999999999 y 55875.192761636 16.7665050029755
0.0153361000000001 y 55875.1980282623 16.7985379695892
