psf_inst_mag_sig filterid mjd_obs ucalmag
0.00291931000000001 g 55414.5094581997 15.7750315666199
0.0029419799999999 g 55414.5206386033 15.7389559745789
0.00281533999999994 r 55413.5170550444 15.7645587921143
0.00286023000000002 r 55413.5274766772 15.8075046539307
0.00320318000000008 r 55794.3200587701 15.9969968795776
0.00314323000000005 r 55794.3310334948 15.9550247192383
0.00312121999999992 r 55803.3735658447 16.0026731491089
0.00279011000000007 r 56146.3541560619 15.6863822937012
0.00282274000000005 r 56146.3638005666 15.7079706192017
0.00286070000000005 r 56160.4878559812 15.7091588973999
0.00293278000000008 r 56160.4983228896 15.7424488067627
0.00283425000000004 i 55409.5092729768 15.7736010551453
0.00283969000000006 i 55794.3674106491 15.8062319755554
0.00285906000000002 i 55794.3794873782 15.8054995536804
0.00288986999999996 i 55809.3396965275 15.8146224021912
0.00311813999999999 i 56146.4755302002 15.9887757301331
0.00317603000000011 i 56146.4862577686 16.0148129463196
0.00311949 i 56166.3377228402 15.8852286338806
0.00332087999999997 i 56166.3494042683 15.9114317893982
0.00442154000000006 z 55371.5111701338 15.8014171123505
0.00446016000000005 z 55371.5219117663 15.8273684978485
0.00475921000000001 z 56081.5768709547 15.786474943161
0.00491800999999992 z 56081.5885978149 15.83780169487
0.0101982 y 55344.6226312075 15.8605735301971
0.00878913999999997 y 55699.5711730053 15.7658431529999
0.00856256000000011 y 55699.5819234088 15.7749564647675
0.00820499000000008 y 55847.2761990987 15.7978847026825
0.00971311000000008 y 55847.2871650072 15.7735011577606
0.00880286000000008 y 56064.6168007135 15.8828847408295
0.0105432999999999 y 56064.6258775011 15.908976316452
