psf_inst_mag_sig filterid mjd_obs ucalmag
0.00857160999999995 g 55478.2832362427 17.9860920906067
0.00870528999999998 g 55478.2949865088 18.0074038505554
0.00625509999999996 g 55796.4621379428 17.2771677970886
0.00657280000000005 g 55796.4731795862 17.3495383262634
0.00994541000000004 g 55804.4850692704 18.1002278327942
0.00971543999999991 g 55804.4962271941 18.0584216117859
0.00635363 g 56206.3378467503 17.1910996437073
0.00946917000000003 r 55102.4632000676 17.8266696929932
0.0101846999999999 r 55102.4727868961 17.838360786438
0.00705095 r 55103.416764712 17.656644821167
0.0072237799999999 r 55103.4262437168 17.685507774353
0.00796718000000007 r 55104.4270323665 17.4993753433228
0.00756950000000001 r 55452.4951050766 17.6373157501221
0.00863509000000007 r 55478.3077959377 17.7599353790283
0.00826262 r 55478.3188984796 17.7615194320679
0.00673514999999991 r 55796.541103985 17.4677209854126
0.00708394999999995 r 56205.3711971055 17.492506980896
0.00745138000000001 r 56205.3825945518 17.5386953353882
0.00797942000000007 i 55452.4586356807 17.52667760849
0.00732106999999993 i 55452.4700125536 17.5435338020325
0.00614026999999995 i 55808.5389977163 17.3391032218933
0.00647792000000003 i 55808.5504644463 17.3786244392395
0.0145672999999999 z 55501.2215000908 17.5320727825165
0.0128796 z 55501.2333966773 17.5606858730316
0.014866 z 55743.6078396705 17.6986358165741
0.0172751 z 55743.6188247264 17.7030265331268
0.0374890000000001 y 55754.5972053859 17.6682307720184
0.0343422 y 56141.5276169842 17.6739642620087
