psf_inst_mag_sig filterid mjd_obs ucalmag
0.0134898000000001 g 55479.4982734668 18.4266791343689
0.0104355 g 55508.3361673463 18.1766686439514
0.0103001 g 55508.3472900768 18.1883759498596
0.00806744999999998 g 55863.3846958415 17.5761504173279
0.00829748999999991 g 55863.3963180626 17.5588383674622
0.00771121000000008 r 55481.4434189502 17.6598615646362
0.00822356000000002 r 55534.3867665315 17.7536354064941
0.00944495999999995 r 56207.4994655443 17.7975416183472
0.00965576999999995 r 56207.5110600014 17.7806262969971
0.00498431999999993 i 55174.3078249515 17.6992950439453
0.00871273000000006 i 55851.5054266149 17.5828680992126
0.00887769999999999 i 55851.5175420139 17.5922541618347
0.00966014999999998 i 56207.5380012641 17.7723031044006
0.0144879 z 55427.6274027964 17.9350345134735
0.0179419999999999 z 55427.6345044109 17.9447610378265
0.0226306000000001 z 55585.235461685 18.0269525051117
0.0255137000000001 z 55585.2470593029 18.0689074993134
0.0184712 z 55912.2192551921 17.7460401058197
0.0177769999999999 z 56143.5860748556 17.9568421840668
0.0168912999999999 z 56143.5966405627 17.9424827098846
0.0480077000000001 y 55584.2803080301 17.842889547348
0.0340844 y 56143.6215107663 17.9026820659637
0.0384009999999999 y 56143.6329361486 17.9930875301361
