psf_inst_mag_sig filterid mjd_obs ucalmag
0.00719558000000009 g 55427.5053308495 17.4143118858337
0.00744132000000008 g 55427.5165168974 17.4724383354187
0.00900210999999995 g 55803.3530569654 17.8924136161804
0.00923892000000004 g 55803.3646547088 17.9365668296814
0.0101545999999999 g 55803.3659213496 17.9124712944031
0.00651771000000001 g 56149.4028346771 17.4041113853455
0.00679633999999996 g 56149.4135195128 17.4784760475159
0.00565766000000001 g 56160.4623240526 17.0290751457214
0.00597555999999999 g 56160.473353301 17.1261219978333
0.00647608000000011 r 55427.4616668513 17.3323163986206
0.00731039999999994 r 56146.3583685923 17.473443031311
0.00711188000000007 r 56146.3680007332 17.4240636825562
0.00644256999999993 r 56160.4847349125 17.2978897094727
0.0068893000000001 r 56160.495198253 17.4164009094238
0.00975151000000007 i 55426.3730497239 18.0914816856384
0.0100879 i 55426.3848595932 18.0765891075134
0.00839338000000001 i 55455.2946747338 17.829053401947
0.00865084000000005 i 55455.3063253993 17.8227849006653
0.00681880999999995 i 55809.3316313042 17.4788689613342
0.00709326999999993 i 55809.3436682764 17.5153746604919
0.00735043000000002 i 55809.3449856066 17.5034756660461
0.00825425000000002 i 56146.4801411303 17.7708954811096
0.00836309999999996 i 56146.4908773908 17.7630925178528
0.0162414 z 55371.5136475456 18.0289885997772
0.0191155000000001 z 55371.5282074572 18.040100812912
0.0208713 z 55521.1916522412 17.7429444789886
0.0186885999999999 z 55521.2024199235 17.7510211467743
0.0168333000000001 z 55727.6126131625 17.9410979747772
0.0176491000000001 z 55727.6195810465 17.9618785381317
0.01597 z 56084.5867492192 17.6202714443207
0.0160435999999999 z 56084.5984674049 17.6853578090668
0.0290558000000001 y 55347.6001793104 17.7184207439423
0.0283875 y 55347.6068007768 17.6941087245941
0.0554638000000001 y 55568.2053674726 17.8860461711884
0.0345986 y 55727.5832239644 18.0224788188934
0.0351018000000001 y 55727.5886048241 18.0186774730682
0.0473352 y 55847.2812014907 18.0193173885345
0.0426785000000001 y 55847.2921159189 17.8999183177948
