psf_inst_mag_sig filterid mjd_obs ucalmag
0.00248096999999992 g 55799.3503941041 15.3273510932922
0.00252027999999993 g 55799.3605501564 15.3907752037048
0.00252677000000001 g 56160.4610536549 15.3458352088928
0.00261829999999996 g 56160.4720872957 15.4149537086487
0.00252249999999998 r 55427.4580298694 15.4572706222534
0.00232075999999992 r 55799.3724579084 15.3058214187622
0.00234183999999993 r 55799.3821601096 15.3344573974609
0.00246930000000001 r 55803.376000111 15.4167909622192
0.00236283000000004 r 56160.4835262921 15.3047752380371
0.00238854000000011 r 56160.4939905195 15.3446826934814
0.00290411999999995 i 55427.4190880236 15.7929263114929
0.00281818999999994 i 55427.4307887804 15.7731223106384
0.00211354000000008 i 55808.3533792267 15.1746153831482
0.00213317000000002 i 55808.3642853144 15.1972222328186
0.0027151299999999 i 55809.3303150036 15.6368823051453
0.00246126999999996 i 56146.4915345213 15.4553036689758
0.00279756000000009 i 56166.3425660051 15.5858540534973
0.00427971000000005 z 55371.5126570984 15.6728217601776
0.00434270000000003 z 55371.5271913247 15.7135941982269
0.00381812000000004 z 55521.189585106 15.21537566185
0.00357937999999991 z 55521.2003910277 15.2376849651337
0.00420128999999991 z 55727.6086821017 15.6658456325531
0.00413511999999994 z 55727.6156646563 15.6027934551239
0.00371126999999993 z 56081.5790687109 15.3604075908661
0.00381552000000007 z 56081.5907663 15.3756091594696
0.00867502000000009 y 55568.2041314659 15.4489886760712
0.00768213000000006 y 55568.2146590153 15.4352767467499
0.00657299 y 55724.6081906335 15.5128076076508
0.00656721999999998 y 55724.613325322 15.5129544734955
0.00602751999999995 y 55847.2807068815 15.2064502239227
0.00657646999999995 y 56065.6080644354 15.3920276165009
