psf_inst_mag_sig filterid mjd_obs ucalmag
0.0284557000000001 g 55478.2838727589 19.6960968971252
0.0322073999999999 g 55478.2956295441 19.7843222618103
0.0319326 g 55853.3339915097 19.8745446205139
0.0326765 g 55853.3464623044 19.936137676239
0.0179065 g 56206.3178629094 19.0112929344177
0.0179174 g 56206.3372247947 19.0873198509216
0.0196342 r 55102.4640288277 18.9370107650757
0.0211551999999999 r 55102.4736169401 18.7889089584351
0.0265877999999999 r 55104.4278658582 18.9774904251099
0.0328729999999999 r 55104.4377894463 19.2559766769409
0.0160838999999999 r 55447.4493306885 19.090446472168
0.0170707999999999 r 55447.4612629456 19.1620092391968
0.0162648999999999 r 55796.5307441225 18.9135208129883
0.0177111000000001 r 55796.541103985 18.9620628356934
0.0220441 i 55174.2264788631 19.005019903183
0.0266071999999999 i 55452.4619744755 19.2355046272278
0.0229387999999999 i 55452.4734823244 19.2350287437439
0.0233283 i 55808.5389977163 19.4407114982605
0.0248489999999999 i 55808.5504644463 19.4294085502625
0.0202069 i 55850.4354259656 18.9753975868225
0.0200667000000001 i 55850.4487555986 18.9918370246887
0.0684762000000001 z 55555.2991576871 19.1652476787567
0.0525304 z 55555.3120715063 19.0692422389984
0.0533787000000001 z 55743.6042423054 19.3651044368744
0.0493543000000001 z 55743.6152770651 19.4081857204437
0.0506205 z 56141.5396766498 19.1473853588104
0.0548134 z 56141.5510890991 19.3016059398651
0.0826822 y 55751.6214151544 19.2341868877411
0.125326 y 56141.5271158432 19.2107169628143
