psf_inst_mag_sig filterid mjd_obs ucalmag
0.0103093000000001 g 55479.4058719963 18.004626750946
0.00967889999999993 g 55508.3342581256 17.9872708320618
0.00966980999999989 g 55508.3453710234 17.9574723243713
0.00933410000000001 g 55863.3815339679 17.8334975242615
0.00924079 g 55863.3931449099 17.8593688011169
0.00821307000000004 g 56211.440072285 17.785373210907
0.00689603000000005 r 55481.428021727 17.4289646148682
0.00668537000000002 r 55481.4390124629 17.4136991500854
0.00838005999999991 r 55535.2617565645 17.7161197662354
0.00808176999999999 r 55535.2733741133 17.6904935836792
0.00751853999999996 r 55863.3577622973 17.5574378967285
0.00760801999999994 r 55863.3687755172 17.5885143280029
0.00804235999999992 r 56207.4975625849 17.7140827178955
0.00837993999999997 r 56207.5091601849 17.7265787124634
0.0065016 i 55484.4056881191 17.3607048988342
0.00634456000000005 i 55484.4164185171 17.3653626441956
0.00823459000000004 i 56207.5232919495 17.6378607749939
0.00837120000000002 i 56207.5360217658 17.6587557792664
0.00799664 i 56233.4272569913 17.6328959465027
0.00796627999999999 i 56233.4402218815 17.5894026756287
0.0116219 z 55427.6243736753 17.6339452266693
0.0127291 z 55427.6313985935 17.6122796535492
0.0129047 z 55577.2357104677 17.4777076244354
0.0138748 z 55577.2467157077 17.4610650539398
0.0165831999999999 z 55781.6214082887 17.5902278423309
0.0173717 z 55781.6285575632 17.6364104747772
0.0237278000000001 y 55416.6104928307 17.5827281475067
0.0230166999999999 y 55416.6212864909 17.5674207210541
0.0272193999999999 y 55584.241775014 17.5637586116791
0.0291718999999999 y 55584.2529721494 17.5338714122772
0.0246614999999999 y 55759.5839705556 17.3974940776825
0.0279073000000001 y 55918.1944304205 17.4510896205902
0.0251429999999999 y 55918.2002874063 17.4726512432098
0.0256251000000001 y 56143.6186084183 17.5943200588226
0.0259185 y 56143.6300350124 17.632232427597
