psf_inst_mag_sig filterid mjd_obs ucalmag
0.0302781000000001 g 55441.4045514866 19.9309515953064
0.0346529 g 55441.4165546134 19.9646534919739
0.0320733 g 55795.3356797203 20.0161576271057
0.0350003999999999 g 55795.3462396301 20.0175318717957
0.0313763 g 56160.4565020911 19.9774842262268
0.0313734999999999 g 56160.4674998814 19.939088344574
0.0337467 r 55413.5201695812 19.8671941757202
0.0392764000000001 r 55440.4345119177 20.0619869232178
0.0399551 r 55440.4457954238 19.9979877471924
0.0323331 r 55794.3274159971 20.0282897949219
0.0339113 r 55795.4492594266 19.9023160934448
0.0385507 r 56146.3505367989 20.0767002105713
0.0406683999999999 r 56146.3602059624 20.0793724060059
0.0325134 r 56160.479181992 19.8106365203857
0.0342868000000001 i 55409.5005071418 19.8998713493347
0.0332743 i 55441.4295246066 19.7386794090271
0.0296141000000001 i 55441.4407843631 19.7020020484924
0.0313650000000001 i 55794.3634078428 19.9452576637268
0.0391942000000001 i 56146.482142623 19.9701428413391
0.0395273 i 56166.3342858073 19.7602572441101
0.0483722 i 56166.3459981989 19.7709555625916
0.0828811 z 55504.1944334436 19.6975190639496
0.0781499999999999 z 55863.2123233211 19.8181169033051
0.103719 z 55863.2231443244 19.9511020183563
0.0772474000000001 z 56067.5773278802 20.0053713321686
0.0864468999999999 z 56067.5892329191 20.0130631923676
0.170902 y 55846.2542541489 19.8997509479523
