psf_inst_mag_sig filterid mjd_obs ucalmag
0.00772613999999994 g 55427.5098438272 17.5228934288025
0.00752226 g 55427.5209821113 17.5384306907654
0.00815900000000003 g 55803.3555896934 17.7338681221008
0.00779924999999992 g 55803.3671851666 17.6647276878357
0.00834142999999998 g 56155.4455820648 17.7955965995789
0.00714232000000004 r 55427.4512868006 17.3753423690796
0.00671373999999991 r 55803.3796183145 17.4894065856934
0.00675339000000008 r 55803.3907106211 17.4652862548828
0.0075993299999999 r 56149.5307796639 17.6432723999023
0.00761663999999995 r 56149.5412491377 17.6478843688965
0.00762342999999999 i 55426.3898044411 17.5430912971497
0.00764923999999989 i 55455.3076734561 17.6174902915955
0.00675870999999995 i 55809.3342692331 17.4445290565491
0.00672154000000003 i 55809.3463082099 17.4348902702332
0.00715116000000005 i 56148.5203652122 17.5245423316956
0.0107497000000001 z 55889.1997183068 17.3658359050751
0.0104773 z 55889.2104660539 17.3735644817352
0.0158830999999999 z 56084.5933283902 17.5955617427826
0.0155666000000001 z 56084.6050293255 17.5972650051117
0.0232954999999999 y 55877.2650625495 17.5400359630585
0.0227146 y 55877.2758132889 17.5142753124237
0.0231151000000001 y 56092.6114802887 17.5024001598358
