objname,ra,dec,cutout_size,E_B_V_SandF,mean_E_B_V_SandF,stdev_E_B_V_SandF,max_E_B_V_SandF,min_E_B_V_SandF,AV_SandF,E_B_V_SFD,mean_E_B_V_SFD,stdev_E_B_V_SFD,max_E_B_V_SFD,min_E_B_V_SFD,AV_SFD,errmsg
,329.32602,0.81312,5.0,0.0481,0.0471,0.0016,0.0495,0.0436,0.1492,0.056,0.0548,0.0019,0.0575,0.0507,0.1735,
,326.21016,0.30315,5.0,0.0681,0.068,0.0062,0.0816,0.058,0.2112,0.0792,0.0791,0.0072,0.0949,0.0675,0.2456,
,327.93516,-0.93197,5.0,0.1135,0.1123,0.0082,0.1237,0.0959,0.3519,0.132,0.1306,0.0095,0.1439,0.1116,0.4092,
,325.89016,0.46193,5.0,0.0575,0.0581,0.0009,0.0605,0.0562,0.1783,0.0669,0.0676,0.001,0.0703,0.0654,0.2074,
,328.68199,0.83909,5.0,0.0632,0.0624,0.0014,0.0648,0.0603,0.1958,0.0734,0.0726,0.0016,0.0754,0.0701,0.2277,
,327.33155,-0.38755,5.0,0.1218,0.119,0.0085,0.1351,0.1062,0.3777,0.1417,0.1383,0.0099,0.1571,0.1235,0.4392,
,327.63789,-0.20409,5.0,0.1317,0.1315,0.002,0.1376,0.1284,0.4082,0.1531,0.1529,0.0023,0.16,0.1493,0.4746,
,326.93789,0.61824,5.0,0.1178,0.1185,0.0114,0.1382,0.0968,0.3653,0.137,0.1377,0.0133,0.1607,0.1126,0.4248,
,325.68688,0.75784,5.0,0.0548,0.0556,0.0023,0.0597,0.0522,0.1698,0.0637,0.0646,0.0026,0.0694,0.0607,0.1974,
,329.89837,1.22628,5.0,0.0454,0.0448,0.0015,0.047,0.0417,0.1409,0.0528,0.0521,0.0018,0.0547,0.0485,0.1638,
,327.93748,-0.83077,5.0,0.119,0.1176,0.0078,0.1281,0.1027,0.369,0.1384,0.1367,0.0091,0.1489,0.1194,0.429,
,325.19526,0.87693,5.0,0.0617,0.0599,0.0026,0.0642,0.054,0.1912,0.0717,0.0696,0.003,0.0747,0.0628,0.2223,
,328.63672,-1.05587,5.0,0.1125,0.1127,0.0018,0.1184,0.1093,0.3487,0.1308,0.1311,0.0021,0.1377,0.1271,0.4055,
,329.54555,0.80791,5.0,0.0463,0.045,0.0021,0.0486,0.041,0.1434,0.0538,0.0523,0.0024,0.0565,0.0476,0.1667,
,325.46941,-1.08983,5.0,0.0411,0.0405,0.0011,0.0423,0.0379,0.1273,0.0477,0.0471,0.0013,0.0491,0.0441,0.148,
,325.11522,-1.06463,5.0,0.0369,0.0382,0.0011,0.0413,0.0369,0.1143,0.0429,0.0444,0.0013,0.048,0.0429,0.1329,
,328.60953,0.20277,5.0,0.0652,0.0655,0.0009,0.067,0.0638,0.202,0.0758,0.0762,0.001,0.0779,0.0742,0.2349,
,329.94938,-0.59866,5.0,0.0582,0.0583,0.0023,0.0631,0.0531,0.1805,0.0677,0.0678,0.0027,0.0734,0.0617,0.2099,
,325.73457,0.85804,5.0,0.0553,0.0545,0.0032,0.0594,0.0472,0.1714,0.0643,0.0634,0.0037,0.069,0.0549,0.1994,
,329.84169,-0.27221,5.0,0.0537,0.0535,0.0014,0.0561,0.0509,0.1664,0.0624,0.0622,0.0016,0.0653,0.0592,0.1935,
,325.39153,0.37301,5.0,0.0546,0.0544,0.001,0.056,0.052,0.1693,0.0635,0.0633,0.0012,0.0651,0.0605,0.1969,
,326.41632,0.24284,5.0,0.0751,0.0753,0.0053,0.0859,0.0659,0.2327,0.0873,0.0876,0.0061,0.0999,0.0766,0.2706,
,325.13808,-0.40135,5.0,0.0467,0.0471,0.0016,0.0498,0.0437,0.1447,0.0543,0.0548,0.0019,0.0579,0.0508,0.1683,
,325.92374,-1.16343,5.0,0.0382,0.0382,0.0014,0.0405,0.0353,0.1184,0.0444,0.0445,0.0016,0.0471,0.0411,0.1377,
,327.01762,1.12015,5.0,0.0977,0.0974,0.0032,0.1036,0.0913,0.3029,0.1136,0.1132,0.0037,0.1205,0.1061,0.3522,
,329.43906,-0.91293,5.0,0.0925,0.0922,0.0028,0.0986,0.0868,0.2867,0.1075,0.1072,0.0033,0.1146,0.1009,0.3333,
,325.87851,-0.81147,5.0,0.0419,0.0415,0.0019,0.0457,0.0392,0.1299,0.0487,0.0482,0.0022,0.0531,0.0455,0.151,
,328.89599,0.5161,5.0,0.0606,0.0602,0.0019,0.0651,0.057,0.1879,0.0705,0.07,0.0022,0.0757,0.0663,0.2185,
,325.23285,1.06112,5.0,0.0531,0.0526,0.004,0.0591,0.0439,0.1647,0.0618,0.0612,0.0047,0.0687,0.051,0.1915,
,326.35058,-1.20333,5.0,0.0386,0.0388,0.001,0.0408,0.0372,0.1197,0.0449,0.0451,0.0011,0.0474,0.0433,0.1392,
,325.99179,1.15472,5.0,0.0442,0.0442,0.001,0.0461,0.0428,0.137,0.0514,0.0514,0.0011,0.0536,0.0497,0.1593,
,328.24221,0.64373,5.0,0.0757,0.0764,0.0019,0.0802,0.0719,0.2347,0.088,0.0888,0.0023,0.0932,0.0836,0.2729,
,326.85266,-0.40535,5.0,0.0615,0.0629,0.0021,0.0679,0.06,0.1906,0.0715,0.0731,0.0024,0.0789,0.0697,0.2216,
,329.93438,-0.83321,5.0,0.0672,0.067,0.003,0.0723,0.0619,0.2085,0.0782,0.0779,0.0035,0.084,0.072,0.2424,
,329.22973,-0.06693,5.0,0.0554,0.0568,0.0027,0.0631,0.0534,0.1716,0.0644,0.066,0.0031,0.0734,0.0621,0.1996,
,329.02681,-1.2439,5.0,0.1182,0.1183,0.0025,0.1234,0.1139,0.3664,0.1375,0.1375,0.0029,0.1435,0.1325,0.4261,
,325.67459,-0.65716,5.0,0.0425,0.0426,0.0022,0.0464,0.0388,0.1317,0.0494,0.0495,0.0025,0.054,0.0451,0.1531,
,325.2542,0.39598,5.0,0.0575,0.0575,0.0011,0.0595,0.0552,0.1781,0.0668,0.0669,0.0013,0.0691,0.0642,0.2071,
,325.73093,-0.66714,5.0,0.0422,0.0429,0.0017,0.0462,0.0402,0.1308,0.0491,0.0499,0.002,0.0537,0.0467,0.1521,
,325.77074,-0.56241,5.0,0.0412,0.0415,0.001,0.0443,0.0398,0.1278,0.0479,0.0482,0.0012,0.0515,0.0462,0.1486,
,325.49353,-0.21429,5.0,0.0458,0.0465,0.0019,0.0522,0.044,0.1421,0.0533,0.0541,0.0022,0.0607,0.0511,0.1653,
,328.50122,1.2273,5.0,0.0502,0.0528,0.0024,0.057,0.0494,0.1558,0.0584,0.0614,0.0027,0.0662,0.0574,0.1811,
,325.87293,-1.12541,5.0,0.0397,0.0398,0.0013,0.0423,0.0372,0.1232,0.0462,0.0463,0.0015,0.0492,0.0432,0.1432,
,325.40905,-0.20786,5.0,0.0507,0.0508,0.0031,0.056,0.0459,0.1572,0.0589,0.0591,0.0036,0.0651,0.0534,0.1827,
,326.82277,-0.3062,5.0,0.0651,0.0651,0.0016,0.0679,0.0618,0.2019,0.0757,0.0757,0.0018,0.0789,0.0718,0.2347,
,326.5086,-0.43946,5.0,0.0604,0.0598,0.001,0.0613,0.0578,0.1872,0.0702,0.0695,0.0012,0.0712,0.0672,0.2176,
,329.38506,0.22831,5.0,0.045,0.0458,0.0021,0.0504,0.0429,0.1396,0.0524,0.0533,0.0025,0.0586,0.0499,0.1623,
,325.22597,0.84102,5.0,0.0605,0.0605,0.0026,0.0648,0.0553,0.1874,0.0703,0.0704,0.003,0.0754,0.0643,0.2179,
,329.70826,1.1761,5.0,0.0412,0.0422,0.0011,0.0449,0.0409,0.1279,0.048,0.049,0.0013,0.0522,0.0476,0.1487,
,327.58323,0.689,5.0,0.0812,0.08,0.0024,0.085,0.075,0.2517,0.0944,0.093,0.0028,0.0989,0.0873,0.2927,
,326.34701,-1.11772,5.0,0.0396,0.0397,0.0015,0.0425,0.0369,0.1227,0.046,0.0462,0.0017,0.0494,0.0429,0.1426,
,329.87415,-0.96973,5.0,0.0754,0.0758,0.0028,0.0815,0.0707,0.2338,0.0877,0.0881,0.0033,0.0948,0.0822,0.2719,
,325.25988,-0.51671,5.0,0.0447,0.0447,0.0015,0.0481,0.0416,0.1387,0.052,0.052,0.0017,0.056,0.0483,0.1612,
,328.92552,0.74846,5.0,0.0593,0.0596,0.0042,0.0677,0.0525,0.1837,0.0689,0.0693,0.0049,0.0787,0.061,0.2136,
,329.66599,0.54414,5.0,0.0407,0.0407,0.0017,0.0435,0.0377,0.1262,0.0473,0.0473,0.002,0.0506,0.0439,0.1468,
,329.54602,0.5044,5.0,0.0422,0.042,0.0008,0.0434,0.0406,0.1308,0.0491,0.0488,0.0009,0.0505,0.0472,0.1521,
,327.38857,-0.43634,5.0,0.1198,0.1212,0.0097,0.1391,0.1077,0.3714,0.1393,0.1409,0.0113,0.1617,0.1252,0.4319,
,325.3578,-1.2129,5.0,0.0386,0.0391,0.001,0.0408,0.0373,0.1196,0.0449,0.0454,0.0012,0.0474,0.0434,0.1391,
,329.01881,0.60325,5.0,0.054,0.0536,0.0029,0.0586,0.0474,0.1674,0.0628,0.0623,0.0034,0.0681,0.0551,0.1946,
,325.59141,0.06115,5.0,0.0508,0.0509,0.0018,0.0534,0.0481,0.1576,0.0591,0.0592,0.0021,0.0621,0.0559,0.1832,
,325.03216,-0.70247,5.0,0.0439,0.0434,0.0013,0.0454,0.0406,0.1361,0.051,0.0504,0.0015,0.0528,0.0472,0.1582,
,325.07634,1.23866,5.0,0.0433,0.0436,0.0017,0.0471,0.0404,0.1343,0.0504,0.0507,0.002,0.0548,0.047,0.1562,
,327.6973,-1.04657,5.0,0.0788,0.0813,0.0062,0.0922,0.07,0.2441,0.0916,0.0945,0.0073,0.1072,0.0814,0.2839,
,325.98399,-0.92675,5.0,0.0386,0.0387,0.0008,0.0398,0.0368,0.1195,0.0448,0.045,0.0009,0.0463,0.0428,0.139,
,326.81266,-0.80098,5.0,0.0504,0.0519,0.0027,0.0563,0.0474,0.1563,0.0586,0.0603,0.0031,0.0655,0.0551,0.1818,
,327.08264,-0.60324,5.0,0.0812,0.079,0.0054,0.0888,0.0694,0.2516,0.0944,0.0919,0.0063,0.1032,0.0807,0.2926,
,328.39499,0.29227,5.0,0.0804,0.079,0.003,0.0834,0.0728,0.2491,0.0935,0.0919,0.0034,0.0969,0.0847,0.2897,
,326.10238,0.90642,5.0,0.0514,0.0518,0.0022,0.056,0.0475,0.1595,0.0598,0.0602,0.0026,0.0651,0.0552,0.1854,
,325.53316,0.00844,5.0,0.0485,0.0488,0.001,0.0511,0.0467,0.1503,0.0564,0.0567,0.0012,0.0595,0.0543,0.1747,
,329.04626,0.81228,5.0,0.0493,0.0486,0.0022,0.0535,0.045,0.1527,0.0573,0.0565,0.0026,0.0622,0.0524,0.1776,
,325.9359,-0.33433,5.0,0.0541,0.0521,0.002,0.0545,0.0478,0.1677,0.0629,0.0606,0.0023,0.0634,0.0556,0.195,
,326.22498,-0.35819,5.0,0.0587,0.0589,0.0028,0.0638,0.053,0.182,0.0683,0.0685,0.0033,0.0741,0.0617,0.2116,
,329.90852,-0.29419,5.0,0.0513,0.0517,0.0013,0.0543,0.0498,0.159,0.0597,0.0601,0.0015,0.0631,0.0579,0.1849,
,328.26998,-0.34331,5.0,0.111,0.1107,0.0022,0.1138,0.1065,0.3442,0.1291,0.1287,0.0025,0.1324,0.1238,0.4003,
,327.8766,0.08422,5.0,0.1111,0.1105,0.0022,0.1131,0.1054,0.3445,0.1292,0.1285,0.0025,0.1315,0.1226,0.4006,
,326.54372,-0.3766,5.0,0.061,0.0612,0.0014,0.0645,0.0586,0.1892,0.071,0.0712,0.0017,0.0751,0.0681,0.2201,
,325.18271,-0.59901,5.0,0.0419,0.0423,0.0014,0.0447,0.0399,0.1298,0.0487,0.0492,0.0016,0.052,0.0463,0.1509,
,326.52757,0.07848,5.0,0.0738,0.0735,0.0018,0.0758,0.0699,0.2288,0.0858,0.0854,0.0021,0.0882,0.0812,0.2661,
,325.48789,0.80867,5.0,0.0592,0.059,0.0011,0.0609,0.0562,0.1834,0.0688,0.0686,0.0012,0.0708,0.0654,0.2132,
,328.63858,1.15204,5.0,0.0537,0.0533,0.002,0.058,0.05,0.1665,0.0625,0.0619,0.0023,0.0675,0.0581,0.1936,
,329.1156,-0.21203,5.0,0.0784,0.0794,0.0072,0.0906,0.0668,0.243,0.0912,0.0923,0.0083,0.1054,0.0776,0.2826,
,327.47166,-0.23847,5.0,0.1232,0.126,0.0062,0.1355,0.1139,0.3819,0.1432,0.1465,0.0072,0.1576,0.1324,0.444,
,326.74731,-1.00872,5.0,0.0414,0.0414,0.0012,0.0446,0.0394,0.1282,0.0481,0.0481,0.0014,0.0518,0.0458,0.1491,
,326.35962,-0.2162,5.0,0.0662,0.0662,0.0023,0.0705,0.0622,0.2051,0.0769,0.077,0.0027,0.082,0.0723,0.2385,
,326.07022,0.00083,5.0,0.0548,0.0563,0.0035,0.0653,0.052,0.1698,0.0637,0.0654,0.0041,0.0759,0.0604,0.1974,
,326.19183,-0.0173,5.0,0.0699,0.0682,0.0045,0.0759,0.06,0.2168,0.0813,0.0792,0.0052,0.0882,0.0698,0.2521,
,325.34052,-0.62124,5.0,0.0404,0.0406,0.0014,0.0431,0.0388,0.1252,0.047,0.0472,0.0016,0.0501,0.0451,0.1456,
,325.16257,-0.60719,5.0,0.0419,0.0421,0.0014,0.0447,0.0392,0.1298,0.0487,0.049,0.0016,0.052,0.0456,0.1509,
,327.58291,0.53674,5.0,0.0838,0.0837,0.0032,0.0907,0.0774,0.2597,0.0974,0.0974,0.0037,0.1055,0.09,0.302,
,329.58761,0.90961,5.0,0.0437,0.0436,0.0018,0.0461,0.0401,0.1354,0.0508,0.0507,0.0021,0.0536,0.0467,0.1575,
,327.76037,-1.25563,5.0,0.0832,0.0839,0.0037,0.0921,0.0778,0.2579,0.0967,0.0975,0.0043,0.1071,0.0905,0.2999,
,326.58481,0.4734,5.0,0.0688,0.0696,0.002,0.0744,0.0669,0.2134,0.08,0.0809,0.0024,0.0865,0.0777,0.2481,
,326.84454,0.09633,5.0,0.0821,0.085,0.0074,0.1037,0.0732,0.2545,0.0955,0.0989,0.0086,0.1205,0.0851,0.296,
,327.0399,-0.57916,5.0,0.0751,0.0751,0.0056,0.0854,0.0663,0.2327,0.0873,0.0873,0.0065,0.0993,0.0771,0.2706,
,328.15979,1.01407,5.0,0.0626,0.0615,0.004,0.0679,0.0548,0.194,0.0728,0.0715,0.0046,0.079,0.0637,0.2256,
,329.39173,-0.20655,5.0,0.058,0.0566,0.0035,0.0644,0.051,0.1797,0.0674,0.0658,0.0041,0.0749,0.0593,0.2089,
,326.07491,-0.79721,5.0,0.037,0.0372,0.001,0.0387,0.0353,0.1146,0.043,0.0433,0.0012,0.0451,0.041,0.1333,
,327.72942,-0.16013,5.0,0.1283,0.1288,0.0021,0.1344,0.125,0.3976,0.1491,0.1498,0.0025,0.1563,0.1453,0.4623,
,328.17156,0.42285,5.0,0.0795,0.0802,0.0027,0.0857,0.076,0.2464,0.0924,0.0932,0.0031,0.0997,0.0884,0.2866,
,328.44435,-0.38905,5.0,0.1124,0.1115,0.0013,0.1139,0.1087,0.3484,0.1307,0.1297,0.0016,0.1324,0.1264,0.4052,
,325.46849,-1.0906,5.0,0.0411,0.0405,0.0012,0.0423,0.0379,0.1273,0.0477,0.047,0.0014,0.0491,0.0441,0.148,
,327.52266,0.36837,5.0,0.0887,0.0889,0.0032,0.0956,0.0837,0.2748,0.1031,0.1033,0.0037,0.1112,0.0973,0.3196,
,329.85904,-1.20398,5.0,0.0818,0.0819,0.0014,0.0851,0.0799,0.2536,0.0951,0.0952,0.0016,0.099,0.0929,0.2949,
,326.52095,1.24419,5.0,0.0628,0.0656,0.0073,0.0846,0.0558,0.1946,0.073,0.0762,0.0085,0.0984,0.0649,0.2262,
,327.93516,-1.07774,5.0,0.1111,0.1088,0.0062,0.119,0.0987,0.3445,0.1292,0.1265,0.0072,0.1384,0.1148,0.4006,
,326.50577,1.01043,5.0,0.0683,0.0662,0.0055,0.0796,0.0593,0.2117,0.0794,0.077,0.0064,0.0925,0.0689,0.2462,
,327.93418,-0.83388,5.0,0.119,0.1172,0.0077,0.1281,0.1027,0.369,0.1384,0.1362,0.0089,0.1489,0.1194,0.429,
,326.64967,-0.74955,5.0,0.0492,0.0503,0.0027,0.0557,0.0458,0.1525,0.0572,0.0585,0.0031,0.0648,0.0533,0.1773,
,325.58874,-0.60528,5.0,0.0393,0.0394,0.0017,0.0431,0.0364,0.1218,0.0457,0.0458,0.002,0.0501,0.0423,0.1417,
,326.66568,1.07338,5.0,0.1064,0.1007,0.0106,0.1195,0.0845,0.3299,0.1238,0.1171,0.0123,0.1389,0.0983,0.3836,
,326.35224,0.96026,5.0,0.0599,0.059,0.0026,0.0635,0.0528,0.1858,0.0697,0.0687,0.0031,0.0739,0.0614,0.216,
,327.60528,-1.12634,5.0,0.0665,0.0671,0.0035,0.0737,0.0616,0.2061,0.0773,0.078,0.0041,0.0857,0.0716,0.2396,
,328.41668,0.95067,5.0,0.0679,0.0673,0.0025,0.0716,0.0631,0.2106,0.079,0.0783,0.0029,0.0833,0.0733,0.2448,
,327.22447,-0.62942,5.0,0.0913,0.0924,0.0045,0.1013,0.0835,0.2832,0.1062,0.1074,0.0053,0.1177,0.097,0.3292,
,327.62294,1.23688,5.0,0.0583,0.0588,0.0007,0.0601,0.0577,0.1806,0.0677,0.0684,0.0008,0.0699,0.067,0.21,
,325.86993,0.75771,5.0,0.0587,0.0574,0.0022,0.0618,0.0533,0.1819,0.0682,0.0667,0.0026,0.0718,0.062,0.2116,
,329.62476,0.03561,5.0,0.0465,0.0465,0.0024,0.0509,0.0422,0.1442,0.0541,0.0541,0.0028,0.0592,0.0491,0.1676,
,327.00895,1.04963,5.0,0.1021,0.1028,0.0052,0.1138,0.0948,0.3164,0.1187,0.1196,0.0061,0.1324,0.1102,0.3679,
,325.35493,0.53287,5.0,0.0598,0.0589,0.0018,0.0623,0.0555,0.1854,0.0695,0.0685,0.002,0.0724,0.0645,0.2156,
,325.80935,-0.822,5.0,0.0445,0.0448,0.0018,0.0474,0.0408,0.138,0.0518,0.0521,0.0021,0.0551,0.0474,0.1604,
,328.55867,0.3365,5.0,0.0689,0.0684,0.0025,0.0736,0.0649,0.2136,0.0801,0.0795,0.0029,0.0856,0.0755,0.2484,
,325.44701,-1.02946,5.0,0.0413,0.0408,0.0014,0.0425,0.0378,0.128,0.048,0.0475,0.0016,0.0495,0.044,0.1489,
,326.52332,-0.09426,5.0,0.0686,0.0687,0.0026,0.0742,0.0645,0.2125,0.0797,0.0799,0.003,0.0862,0.0751,0.2471,
,326.22961,0.955,5.0,0.0502,0.0532,0.0042,0.0613,0.047,0.1555,0.0583,0.0618,0.0049,0.0713,0.0547,0.1808,
,329.91575,0.26641,5.0,0.0463,0.0459,0.001,0.0479,0.0435,0.1434,0.0538,0.0534,0.0011,0.0557,0.0506,0.1667,
,327.82794,0.97466,5.0,0.0635,0.065,0.0028,0.0701,0.0599,0.1967,0.0738,0.0755,0.0032,0.0815,0.0696,0.2287,
,328.12773,0.71341,5.0,0.0738,0.0723,0.0039,0.0778,0.0637,0.2286,0.0858,0.084,0.0046,0.0905,0.0741,0.2659,
,327.2141,0.87705,5.0,0.0906,0.0918,0.0072,0.1037,0.0805,0.2809,0.1054,0.1068,0.0084,0.1206,0.0936,0.3266,
,329.87911,-0.18903,5.0,0.0521,0.0517,0.0011,0.0539,0.0486,0.1617,0.0606,0.0601,0.0013,0.0627,0.0565,0.188,
,327.95493,-0.37883,5.0,0.1476,0.1443,0.0041,0.1508,0.1354,0.4576,0.1717,0.1678,0.0048,0.1754,0.1575,0.5321,
,328.19311,0.71577,5.0,0.0772,0.0762,0.003,0.0815,0.0691,0.2393,0.0898,0.0886,0.0035,0.0947,0.0804,0.2782,
,325.14632,0.76062,5.0,0.0525,0.053,0.0029,0.0589,0.0478,0.1628,0.0611,0.0616,0.0033,0.0685,0.0556,0.1894,
,325.2062,1.12205,5.0,0.0475,0.0482,0.0037,0.0537,0.0411,0.1474,0.0553,0.056,0.0043,0.0624,0.0478,0.1714,
,326.46067,0.37051,5.0,0.0699,0.0702,0.0029,0.076,0.0663,0.2166,0.0812,0.0817,0.0033,0.0884,0.0771,0.2519,
,327.75449,0.84429,5.0,0.072,0.0724,0.0014,0.0767,0.0701,0.2232,0.0837,0.0842,0.0017,0.0891,0.0815,0.2595,
,325.86521,-0.56588,5.0,0.0419,0.0419,0.0012,0.0446,0.0404,0.13,0.0488,0.0488,0.0014,0.0518,0.047,0.1512,
,325.7182,0.16128,5.0,0.054,0.0538,0.0007,0.0554,0.0526,0.1674,0.0628,0.0626,0.0008,0.0645,0.0612,0.1947,
,325.34148,0.39324,5.0,0.055,0.0557,0.0011,0.058,0.0539,0.1706,0.064,0.0648,0.0012,0.0675,0.0626,0.1984,
,328.04454,-0.7325,5.0,0.1298,0.1267,0.004,0.1324,0.1183,0.4025,0.151,0.1473,0.0047,0.154,0.1375,0.468,
,329.39835,0.97129,5.0,0.0472,0.0471,0.0004,0.048,0.0462,0.1462,0.0549,0.0548,0.0005,0.0558,0.0537,0.17,
,325.72463,-0.85361,5.0,0.047,0.0465,0.0005,0.0476,0.0453,0.1456,0.0546,0.0541,0.0006,0.0554,0.0527,0.1693,
,325.00621,-0.42006,5.0,0.0482,0.0476,0.002,0.05,0.0433,0.1494,0.056,0.0553,0.0024,0.0582,0.0504,0.1737,
,325.29819,1.13758,5.0,0.0429,0.0451,0.0039,0.0546,0.0395,0.133,0.0499,0.0524,0.0045,0.0635,0.0459,0.1546,
,325.97866,-0.80896,5.0,0.0391,0.039,0.0007,0.0407,0.0376,0.1212,0.0454,0.0453,0.0008,0.0474,0.0437,0.1409,
,326.15056,-1.10404,5.0,0.0346,0.0351,0.0013,0.0372,0.0326,0.1074,0.0403,0.0408,0.0015,0.0432,0.0379,0.1249,
,326.00254,0.16963,5.0,0.0535,0.0527,0.0018,0.0559,0.0501,0.1658,0.0622,0.0613,0.002,0.065,0.0582,0.1928,
,327.65618,1.07386,5.0,0.0612,0.0615,0.0016,0.0655,0.0594,0.1897,0.0712,0.0715,0.0018,0.0761,0.0691,0.2206,
,325.0605,-1.15511,5.0,0.0433,0.0423,0.0023,0.0459,0.0379,0.1341,0.0503,0.0492,0.0027,0.0534,0.0441,0.1559,
,326.19027,0.01617,5.0,0.071,0.0689,0.0048,0.0768,0.0601,0.2201,0.0826,0.0801,0.0055,0.0893,0.0699,0.2559,
,327.55859,-0.79486,5.0,0.0782,0.0788,0.0037,0.0861,0.0719,0.2425,0.0909,0.0916,0.0043,0.1001,0.0836,0.2819,
,327.0845,0.61755,5.0,0.1339,0.133,0.0068,0.1398,0.1132,0.4151,0.1557,0.1546,0.0079,0.1626,0.1316,0.4827,
,326.31552,-0.74792,5.0,0.0417,0.0419,0.0016,0.0449,0.039,0.1293,0.0485,0.0487,0.0019,0.0522,0.0454,0.1503,
,329.76474,-0.99442,5.0,0.084,0.0822,0.0022,0.0869,0.0785,0.2604,0.0977,0.0955,0.0026,0.101,0.0913,0.3028,
,329.95211,1.23243,5.0,0.0465,0.046,0.0012,0.0472,0.043,0.1442,0.0541,0.0535,0.0013,0.0549,0.05,0.1677,
,328.86057,-0.06202,5.0,0.0863,0.0833,0.0066,0.0965,0.0724,0.2675,0.1003,0.0968,0.0077,0.1122,0.0841,0.311,
,327.05585,-0.22061,5.0,0.0978,0.0937,0.0082,0.108,0.079,0.3031,0.1137,0.109,0.0096,0.1256,0.0919,0.3524,
,327.74717,0.81853,5.0,0.0723,0.0731,0.0017,0.0775,0.071,0.2241,0.0841,0.085,0.002,0.0902,0.0826,0.2606,
,328.79303,0.62905,5.0,0.0721,0.0687,0.0023,0.0722,0.064,0.2234,0.0838,0.0799,0.0027,0.084,0.0744,0.2597,
,327.5283,0.04964,5.0,0.12,0.1194,0.0031,0.126,0.1144,0.372,0.1395,0.1389,0.0036,0.1466,0.1331,0.4325,
,325.33739,1.2121,5.0,0.0416,0.0419,0.0017,0.045,0.0394,0.129,0.0484,0.0487,0.002,0.0523,0.0458,0.15,
,325.45738,1.02291,5.0,0.0476,0.0491,0.0024,0.0535,0.046,0.1477,0.0554,0.0571,0.0028,0.0622,0.0535,0.1717,
,325.13596,0.13078,5.0,0.0494,0.05,0.0021,0.0556,0.0477,0.1532,0.0575,0.0581,0.0025,0.0647,0.0555,0.1782,
,329.58049,0.79257,5.0,0.0432,0.0434,0.0023,0.047,0.0388,0.1339,0.0502,0.0504,0.0026,0.0547,0.0452,0.1557,
,329.10294,0.75223,5.0,0.045,0.0454,0.0018,0.0493,0.0424,0.1396,0.0524,0.0527,0.002,0.0573,0.0493,0.1624,
,328.91687,-0.59878,5.0,0.0985,0.1006,0.0033,0.1088,0.0959,0.3055,0.1146,0.117,0.0038,0.1265,0.1115,0.3552,
,329.61069,-1.0975,5.0,0.0803,0.0824,0.0031,0.0883,0.0778,0.2489,0.0934,0.0959,0.0036,0.1026,0.0905,0.2894,
,328.65016,0.68541,5.0,0.0613,0.0628,0.0026,0.0692,0.0605,0.19,0.0713,0.073,0.003,0.0805,0.0703,0.2209,
,328.32966,0.51278,5.0,0.0719,0.0726,0.0024,0.0778,0.0689,0.2229,0.0836,0.0844,0.0028,0.0905,0.0801,0.2592,
,325.86762,0.17013,5.0,0.0547,0.0547,0.0013,0.0563,0.0514,0.1696,0.0636,0.0636,0.0015,0.0654,0.0598,0.1972,
,326.4798,1.04042,5.0,0.0634,0.0635,0.0042,0.075,0.0586,0.1966,0.0737,0.0739,0.0049,0.0872,0.0681,0.2286,
,327.8923,0.87596,5.0,0.0655,0.0661,0.0043,0.0736,0.0574,0.203,0.0761,0.0768,0.005,0.0856,0.0668,0.2361,
,325.12354,1.08272,5.0,0.0518,0.0511,0.0024,0.0559,0.0473,0.1605,0.0602,0.0595,0.0028,0.065,0.055,0.1866,
,326.6226,0.4472,5.0,0.0718,0.0717,0.0027,0.0762,0.0675,0.2226,0.0835,0.0833,0.0031,0.0886,0.0785,0.2589,
,328.11802,-0.83174,5.0,0.1224,0.1219,0.0037,0.1284,0.1128,0.3794,0.1423,0.1417,0.0043,0.1493,0.1311,0.4411,
,327.15459,-0.62154,5.0,0.088,0.0855,0.0047,0.0936,0.076,0.2729,0.1024,0.0995,0.0054,0.1088,0.0883,0.3173,
,327.55742,0.76502,5.0,0.0767,0.0762,0.0026,0.0807,0.0708,0.2378,0.0892,0.0886,0.003,0.0938,0.0823,0.2765,
,329.05967,-0.64726,5.0,0.1023,0.1042,0.0042,0.113,0.097,0.317,0.1189,0.1212,0.0048,0.1314,0.1128,0.3686,
,326.5755,-0.69398,5.0,0.0497,0.0496,0.0017,0.053,0.0461,0.1541,0.0578,0.0577,0.002,0.0617,0.0536,0.1792,
,328.82266,-0.76336,5.0,0.1116,0.1133,0.0055,0.1265,0.1045,0.346,0.1298,0.1318,0.0064,0.1471,0.1215,0.4023,
,326.93106,0.48002,5.0,0.1272,0.1251,0.0127,0.1513,0.1024,0.3942,0.1479,0.1455,0.0148,0.176,0.119,0.4584,
,326.40956,1.19214,5.0,0.0584,0.0575,0.002,0.0608,0.0531,0.1809,0.0679,0.0668,0.0024,0.0706,0.0617,0.2104,
,326.8075,-0.02579,5.0,0.0715,0.0721,0.0034,0.0789,0.0677,0.2215,0.0831,0.0838,0.0039,0.0918,0.0787,0.2576,
,327.21457,0.62776,5.0,0.1004,0.1058,0.0114,0.1279,0.0858,0.3111,0.1167,0.123,0.0132,0.1487,0.0998,0.3617,
